duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,failure
20,2,82989,35,0,2,1,27,6,0,44,459,9,0.9132255728621179,0.3869651729768858,0.12064278595019401,0.7656120662283626,1
29,0,777,1200,0,2,1,3,1,1,4,306,135,0.05112070126556567,0.0878969393484121,0.9782794012263918,0.03945575585430519,0
77,0,11584,74,1,1,4,26,3,1,47,405,9,0.6934961894653735,0.9089873725452438,0.24116062527298904,0.604602963561536,1
42,2,2684,3358,0,0,1,1,1,0,4,279,199,0.08805880266982273,0.03491418782150984,0.8056451618215178,0.09175823704296829,0
262,1,89098,240,1,8,3,7,8,1,9,209,27,0.7489236834706092,0.632053374628488,0.14644334396601205,0.8281439587093258,1
55,1,4528,1184,1,2,1,7,1,1,2,140,290,0.04022202260481153,0.020793713111670012,0.9479359129379005,0.07001244808996823,0
49,0,1999,3492,1,1,0,4,0,1,3,83,462,0.07354895215326968,0.005067017689950793,0.899622337258566,0.08001755353878356,0
37,0,14068,282,0,6,1,23,6,1,21,413,48,0.9150868987816202,0.6011670340318533,0.3928297316727461,0.8738179398957351,1
44,0,3077,3244,1,2,1,8,0,1,4,443,181,0.008840071771311386,0.026612273672910393,0.8821174592565652,0.08995711696602524,0
352,1,74679,444,1,5,2,8,5,1,30,367,5,0.8103360510775381,0.9977223557160215,0.12237028910941534,0.5121787562362987,1
8,2,2620,264,1,2,1,8,0,1,0,325,245,0.048203538731331645,0.016639970095773428,0.8772451156036649,0.05384915250436417,0
275,1,32656,365,1,5,1,12,3,0,25,298,26,0.5204304362659244,0.7161003289759151,0.05434043746980675,0.647547977229334,1
27,2,2787,61,0,0,1,3,0,0,2,98,138,0.06348123344361918,0.027514736040588284,0.8189313429563458,0.03347084997408186,0
18,2,1144,295,0,0,1,9,0,1,2,488,109,0.02350856636004627,0.02254551692915955,0.877583961698608,0.027636043565142168,0
278,0,45205,93,0,3,2,12,2,1,39,328,8,0.6261973752533184,0.5078969981524284,0.35569605463667936,0.5459340145591514,1
32,0,1545,2655,0,2,1,2,1,1,1,478,122,0.06469999109014543,0.04426333068943186,0.8248196023284334,0.06702449154334354,0
36,1,4125,879,0,1,1,0,1,0,3,185,204,0.07407008758068273,0.030206888672243384,0.9587418226798147,0.0757183866357018,0
13,1,2912,299,0,0,0,6,1,1,3,483,310,0.01874002246540919,0.05939531029652596,0.8297328290896429,0.05889600747634297,0
42,0,2762,643,0,2,0,0,1,1,0,393,218,0.02013377985187418,0.04374299937818643,0.9308547927416608,0.08601170154532344,0
36,2,4307,583,1,1,0,9,0,0,4,244,451,0.005750454825193075,0.01401182443155935,0.9104727146786581,0.09748264081345089,0
18,0,2940,1552,0,1,1,5,0,1,3,475,270,0.012167977896634131,0.055533576971204285,0.999228742692243,0.019633486804619207,0
412,1,92188,256,0,5,2,22,4,1,19,334,10,0.6339719783139444,0.752614762097858,0.28893377534562886,0.8394720914479716,1
31,2,4821,3846,0,0,0,7,1,1,2,260,171,0.037209191580887625,0.08716637524796744,0.9230568452931774,0.09590903366514864,0
14,2,2698,3820,1,2,1,3,0,1,4,324,432,0.08958131888170179,0.05863322269513203,0.9389528126823345,0.06629677810079393,0
27,1,834,2449,1,0,0,0,1,0,4,28,39,0.026770000177164768,0.06804369386306056,0.8920935871276743,0.07727618398394509,0
142,2,11981,276,0,5,1,24,6,0,20,484,42,0.7326531306297315,0.5075614511151416,0.1647711321582056,0.6835597743892079,1
22,2,3001,546,1,1,1,3,1,1,4,505,462,0.01610524094220972,0.027374999999678587,0.8998215469373326,0.0639487275246714,0
210,2,26136,149,0,4,4,26,2,0,20,222,9,0.8212695102780403,0.5803141127074587,0.08711217889970464,0.5858643938894155,1
368,1,65739,338,0,9,3,15,2,0,44,317,11,0.8875208789325,0.3293183735891045,0.002332736115319056,0.9326880965944884,1
11,1,45431,142,1,1,3,20,4,1,9,416,31,0.7830596404519925,0.9562628235460842,0.059430369092413615,0.5913672384255683,1
59,0,2407,1680,1,2,0,3,1,0,3,227,469,0.07345300852272553,0.06469350515548318,0.9183805662079159,0.05070366637838519,0
36,1,14390,68,0,3,2,8,7,1,29,405,28,0.9369316033348614,0.6413554077384422,0.009332076843743842,0.7945769069742394,1
517,0,86746,180,1,6,1,6,9,1,45,267,43,0.6406789134101601,0.5955436246238666,0.38935679113660565,0.502427639833966,1
44,0,2609,857,1,2,1,4,0,0,4,420,495,0.07581663674604794,0.077401620531732,0.9596262324113776,0.0611925777439445,0
55,1,3715,2547,0,0,1,6,1,1,1,378,508,0.0026599051874856452,0.07323383725357016,0.864605880537646,0.04115954108978379,0
12,2,13440,481,0,2,0,18,6,1,20,377,16,0.9246530312435012,0.976314130047998,0.20782042118208022,0.6556245726020167,1
28,0,1324,198,1,1,1,4,0,1,4,215,126,0.009293410589470853,0.0831128490901458,0.9474489000091055,0.05019130277122226,0
23,2,1121,463,0,0,1,2,1,1,1,69,270,0.044628123890043093,0.07577072048279465,0.9672440128085066,0.07679787242241057,0
38,2,4286,1193,0,2,0,1,0,0,0,3,458,0.03627786999691487,0.0024503790424069472,0.9694125298499365,0.04163453826897562,0
51,0,2921,224,0,2,0,5,1,0,3,480,448,0.02410102998346099,0.07431756970907931,0.9052620377795233,0.04470688541127982,0
35,2,1093,1641,1,1,0,3,0,0,2,61,391,0.03830588805377806,0.03266337129212395,0.927140867103794,0.053075367118350925,0
21,0,4869,2311,1,0,1,6,0,0,4,424,358,0.06574188452491182,0.054740937807290474,0.9951312724350996,0.01810723339287017,0
49,2,2506,672,0,2,1,9,1,0,4,347,277,0.04738510825049419,0.03918709059063798,0.8806907747220186,0.03820684470575636,0
33,1,4698,3015,0,2,1,0,1,1,1,279,469,0.09024022649842794,0.07463934888582054,0.979783153828397,0.049579440241484335,0
14,1,3226,455,0,1,1,8,1,1,2,401,218,0.08760850052978678,0.07312706092799738,0.8700391565089037,0.05414537252881248,0
21,1,4272,1338,1,1,0,0,0,1,3,5,11,0.05771035015888703,0.01607300938867783,0.8168275035099402,0.03855522514762717,0
6,2,2865,3310,1,1,0,1,1,1,1,107,376,0.008592572255510555,0.009415035004094041,0.9870873803073748,0.07021243265849789,0
57,0,1065,2319,0,2,1,8,1,0,0,76,444,0.013720980208901569,0.060126211970210036,0.9772040551165297,0.05935982756155183,0
26,2,2228,1836,1,2,0,1,1,1,1,148,507,0.09221190142294242,0.08060022956236833,0.8780664249375562,0.0570416922510597,0
27,0,3537,1817,1,0,1,8,1,0,4,457,449,0.05762397732508459,0.09410055790982452,0.9307763297896535,0.0866756160724444,0
397,2,12125,340,0,2,4,6,3,1,11,460,36,0.6852864828590207,0.7833362119637313,0.0775685677913903,0.8294966750772093,1
571,2,76819,123,1,6,1,17,3,1,15,498,6,0.6161107493188248,0.6843713600230079,0.23996817911553026,0.7981577735780382,1
54,2,2812,1028,0,0,0,8,1,0,1,297,23,0.08966156518554624,0.027672031944743092,0.8794815628141917,0.08267634353460152,0
49,0,2437,1605,1,2,0,1,0,0,0,434,435,0.08584454286001958,0.013702073439064889,0.9320069741258608,0.08922710007733373,0
390,2,8075,148,0,5,3,23,3,0,27,494,45,0.9696001436103582,0.6483691659438857,0.32388815077275207,0.9337820509398886,1
121,0,67473,136,1,5,0,13,8,1,46,494,36,0.977523127553995,0.42142347984055395,0.3617341416110924,0.7283343438126331,1
11,2,1961,2689,0,2,1,1,0,1,2,174,22,0.02279571773487117,0.039502854139076,0.803418936391034,0.08222188327381955,0
128,1,8228,377,1,4,2,21,3,1,6,268,40,0.8312484282638604,0.5509697104052728,0.3575038426586959,0.9500005417837567,1
47,2,178,3931,1,0,1,5,0,0,0,381,298,0.06867735568448488,0.09224429572381843,0.9346325508003391,0.040987173384688796,0
103,1,72228,344,1,4,2,14,5,0,41,278,14,0.9786628946798166,0.5188594347008932,0.028452057259415665,0.9469808024567281,1
52,0,2895,1785,0,2,1,2,0,1,0,154,377,0.05305211180459597,0.0908476708530152,0.8538190513996596,0.055682320219750475,0
59,0,1665,1960,0,1,0,1,0,1,3,8,448,0.09545012443013139,0.06182988196630356,0.8255911510307431,0.08347971210662078,0
476,0,85887,296,1,9,0,6,4,0,42,407,44,0.6401106078915715,0.9736094466158336,0.2500387135133883,0.7729438033175178,1
0,1,1646,1170,1,1,1,6,1,0,3,318,146,0.010498538336456609,0.010920718465865398,0.9725164713092367,0.02625770981007444,0
15,1,2822,1685,0,0,1,1,1,1,1,108,332,0.021759863559089144,0.09775762175636278,0.8637470927327131,0.023302700631496556,0
2,0,4655,2860,1,1,0,7,0,0,4,413,138,0.0806145726203189,0.05520112595462449,0.9900284350818448,0.032586866261917084,0
5,2,4173,2303,0,2,1,3,1,0,0,170,263,0.08959823126310174,0.04971466418757409,0.8674330673615943,0.07427450445140545,0
234,1,77430,428,1,6,1,25,8,0,6,451,47,0.5712356573969813,0.4101300439012642,0.30607661445832146,0.9934596617453972,1
45,0,2495,1293,1,2,1,0,1,1,1,33,314,0.06552174480455362,0.027121997423788725,0.9886383560857712,0.0536823499232899,0
21,1,2181,1433,0,2,1,7,0,0,0,448,197,0.0802246502594059,0.09555570378196465,0.9388935576879629,0.09108387465769689,0
25,0,1509,1891,1,1,0,4,0,1,0,122,260,0.08365877358739195,0.02273314528517222,0.9429495692115704,0.07006000025545202,0
53,2,2272,3631,1,0,0,1,1,1,1,443,399,0.052240432093406765,0.003964501526007092,0.8514049964650505,0.04531115042103191,0
196,1,24427,318,0,7,4,8,8,1,40,261,45,0.6354741656397309,0.3143986998076529,0.06771636599175923,0.9871945982882608,1
26,1,300,3486,0,2,1,1,0,1,0,357,478,0.07408005691165347,0.02417453611403536,0.8338487309369497,0.0756425332391033,0
311,2,52213,117,1,9,0,22,9,1,39,370,35,0.7790221797460375,0.35645635112942003,0.2910528084035505,0.592561110126872,1
30,2,2428,1227,1,0,1,4,0,1,1,375,113,0.07463600851961037,0.06316081209088827,0.8851183727537633,0.06850963035834999,0
95,0,37323,36,0,9,1,13,7,1,42,388,45,0.8294148907220938,0.7541238430498767,0.01692278573214692,0.585938562302681,1
169,0,44566,265,1,8,3,22,4,0,46,256,21,0.7715938959191269,0.3676147057968522,0.27030181021606514,0.5981085691667116,1
23,0,2372,189,0,0,1,4,1,1,3,95,8,0.03631446000537998,0.0021381626485794006,0.8142943215903172,0.006596935361291312,0
56,1,388,1505,0,0,0,8,1,1,0,275,402,0.08008214470330771,0.07725310530482171,0.8570171006601004,0.03944213328522425,0
513,2,56739,238,0,2,4,24,7,1,21,339,25,0.7281834238883351,0.3160639088739687,0.3682700021219235,0.5142868107189558,1
596,1,90279,83,0,7,3,28,3,0,40,291,48,0.9671035006666251,0.34223158431442086,0.07629259414962411,0.9433611093659289,1
304,0,13303,327,1,4,4,27,7,0,24,373,4,0.8978746921854803,0.9781715364724062,0.1606474627804393,0.5545066239277234,1
19,2,299,3079,0,0,1,6,1,1,0,81,369,0.04818801371926721,0.008664022409022698,0.8006764290912763,0.04224711177671084,0
55,1,4602,3378,0,1,1,9,0,0,0,163,217,0.015313458235462164,0.015194595140692858,0.882985608851349,0.0868863194823873,0
438,0,52417,155,1,9,3,28,6,0,12,484,8,0.748023183668011,0.6709501088458155,0.38830385023049635,0.5748138375410912,1
14,0,2871,703,0,1,0,6,0,1,4,50,229,0.09371614251565445,0.015315929876804425,0.9940893019087005,0.02654074249773968,0
2,1,4874,2386,0,0,1,4,1,0,2,490,383,0.07392208902190904,0.04540323047400638,0.940084216535876,0.07502393678858368,0
26,1,872,1307,0,1,0,3,0,1,1,281,154,0.09095179554576355,0.053866720165561835,0.9325632834657007,0.07016551958583933,0
35,0,29637,4,1,7,3,6,7,1,45,288,6,0.511569032210785,0.7806278174959936,0.29430666090334295,0.7305669225031474,1
10,0,864,2246,0,0,0,4,0,1,3,53,223,0.00901843817411171,0.03133059605119536,0.8972518946002019,0.006757391773168187,0
163,2,92928,246,1,0,0,8,5,1,34,219,27,0.5499011880368107,0.5741636746323446,0.31399372222083116,0.511596247969865,1
11,1,2231,2131,1,1,0,1,0,0,1,278,63,0.07869919257020047,0.0952747418253097,0.8985293376064388,0.00991273692755278,0
28,1,3227,3483,1,0,0,6,0,0,2,48,59,0.07614795757026174,0.07355805076060844,0.9845284603264084,0.07241321016400268,0
30,0,4773,2552,0,1,0,3,1,1,3,37,21,0.042907432541848915,0.04066354062008132,0.8471834264392412,0.02379888656344874,0
284,2,71997,418,1,4,4,24,2,1,40,281,39,0.6351152789786925,0.3002610789595463,0.1404757571886875,0.5132713140616663,1
408,2,45337,420,1,3,4,15,9,0,7,292,34,0.841264454588129,0.9498564794068334,0.34723870437188004,0.6900489439262876,1
1,1,2318,3146,1,2,1,8,0,1,2,360,396,0.07140275378886224,0.07731898828157815,0.8857109699443695,0.09506704424023099,0
251,1,86576,188,1,5,1,20,6,1,30,280,19,0.5286788779722218,0.48861822167659374,0.2805332747828986,0.7791597777234995,1
40,2,4935,2171,0,0,1,0,0,1,3,260,4,0.057552914512806655,0.050405306441673285,0.8605596394587874,0.051321350036361325,0
40,2,1283,1502,0,1,0,3,0,1,3,426,421,0.0030595693118689485,0.0797512131296931,0.8250711490031165,0.004211416689967007,0
30,0,2644,2041,0,2,0,5,1,0,4,426,349,0.08853403299465953,0.06268415541366767,0.861970851018755,0.09753765088242317,0
91,2,89811,487,0,1,3,19,6,1,7,278,26,0.5900680535545717,0.5766345896099339,0.11881509299630372,0.8196465716648145,1
52,2,4814,2394,1,2,0,7,0,0,3,46,481,0.01510926597672163,0.019934836620888886,0.8878188945858786,0.03333006035821106,0
10,0,4178,3877,1,0,1,5,1,1,0,310,280,0.040124736481128215,0.03378629357671038,0.9259784473790581,0.09701219913802828,0
36,2,1319,2648,0,0,0,3,1,1,0,290,165,0.07222588157830619,0.09029956181586364,0.9805290890849622,0.064339627194795,0
34,1,1893,3571,0,2,1,1,0,1,3,357,200,0.012041829179843545,0.034524295845856326,0.8710807027852394,0.017574859754736383,0
347,1,47915,124,0,3,4,28,7,1,18,294,20,0.9445876105088926,0.7741435962537144,0.24685889806439631,0.7770815958963209,1
280,2,14573,40,0,7,1,26,7,1,6,281,6,0.7413464957528517,0.3278436200029939,0.197691593940458,0.818703975892694,1
190,0,79446,409,0,1,2,13,2,1,13,422,35,0.7407027239784196,0.7563153398514768,0.2641583150424885,0.7272726691292133,1
186,0,53490,239,1,3,1,16,4,1,43,246,35,0.9176228086853444,0.667215601569479,0.07175984663781461,0.8675934229116111,1
58,1,2840,1977,1,2,1,3,0,1,3,225,352,0.07641375549748654,0.06116111453942788,0.9003348809101918,0.07945157464926139,0
38,2,865,3846,1,0,1,6,1,1,0,42,227,0.03121290578928153,0.09648764429692805,0.8181644110637115,0.09593652384366985,0
411,2,59839,171,0,8,4,20,6,0,49,436,4,0.597288726042791,0.9751781625250544,0.03828317423763852,0.7567275233651405,1
20,2,2731,2951,0,1,1,6,1,0,1,437,292,0.07601066433109224,0.010256292437221683,0.8315459016304639,0.06118655255750748,0
30,1,2937,2523,0,2,1,6,1,1,0,316,394,0.01164103941509248,0.09335675437232821,0.9296610201535966,0.09695162570585897,0
48,2,2169,245,0,2,1,6,0,1,1,137,330,0.08148188850736438,0.040743468110389404,0.9297901115650411,0.018048402670221408,0
20,0,756,1036,1,0,0,1,1,0,4,509,138,0.05092111319558982,0.024004451495104107,0.9663870516947677,0.03117463645439569,0
219,1,24838,305,0,1,4,7,7,0,30,364,11,0.7952387894157782,0.5500506641251577,0.12136821364268298,0.8865445735066594,1
13,2,529,3691,1,2,1,8,1,0,2,411,149,0.030546705652130437,0.08635991194450898,0.9096006413911715,0.070049882548795,0
17,0,3420,3577,0,0,1,0,0,0,4,437,353,0.012752445666955436,0.08608971768086152,0.9384596259621669,0.0029978643284362064,0
49,1,2818,2028,1,1,1,8,0,1,4,413,26,0.031403745239871085,0.04098490100066354,0.8602617869775777,0.05802390384708787,0
97,2,68325,85,1,6,2,23,9,1,38,504,12,0.6637223648733791,0.948665087972657,0.039100952223870514,0.733403242207818,1
42,0,2988,1912,0,0,1,8,0,1,4,468,121,0.006320845285650911,0.016985367738062807,0.9438971487510118,0.08382343237165585,0
30,1,3988,3608,0,2,1,3,0,1,2,48,229,0.0874270739790284,0.09921562936902784,0.996324434696912,0.013299309702327856,0
290,2,81861,197,0,5,3,26,2,0,19,221,34,0.6858478884066179,0.7734718028308836,0.03915090614145705,0.8706936037192403,1
33,2,1115,1587,1,2,0,7,1,0,3,84,152,0.07240576712682807,0.07328231924600695,0.8811377500695174,0.08612643910736462,0
5,2,1658,3592,1,1,1,8,0,0,4,484,493,0.08567197245192182,0.0959219447278048,0.8773893942813392,0.009280748694426067,0
3,0,3755,1425,0,2,1,5,1,1,4,433,329,0.08887764033224418,0.0927863063032565,0.8992420837266647,0.03359879900898882,0
597,0,98934,236,1,8,1,22,5,0,5,396,43,0.5291184173351775,0.7476973387976712,0.24848599402286375,0.6912696679043779,1
19,1,2404,3477,1,1,0,6,1,1,0,296,116,0.006186147522828967,0.05849582078472862,0.9258656362036723,0.0683966516338098,0
40,0,4081,79,0,1,1,5,1,1,1,139,345,0.04934312655030474,0.07735817330190618,0.8333422831332457,0.005409767293730283,0
30,0,4017,3090,0,2,1,4,0,0,3,158,74,0.014072286403234758,0.00843052705663746,0.8788452907396669,0.06432920277572272,0
35,1,22532,33,0,4,2,14,3,1,30,313,14,0.6291796569081967,0.7644271044942983,0.24051440337961344,0.7371506829591791,1
443,2,94721,498,1,1,1,11,9,1,33,329,27,0.5645305140221345,0.92145227599261,0.3729163010038428,0.6374374862103275,1
55,2,3618,820,1,2,1,2,0,0,4,58,131,0.014039580417774823,0.05807471490036328,0.9624904405994232,0.06585882140500086,0
18,2,2539,2935,1,2,1,9,0,0,0,368,102,0.08608388635647467,0.08041356662972435,0.8325007012894413,0.0699141943319339,0
32,2,168,3128,0,2,1,0,1,1,3,368,492,0.03215273341915364,0.019675699747400223,0.8512181001944721,0.005010616934550494,0
5,0,3738,3501,0,2,1,5,0,1,4,370,111,0.0990446097223001,0.01722685524667683,0.8683348717786492,0.09569475174727049,0
24,1,798,3093,0,2,0,5,1,1,1,20,234,0.08821205660026245,0.07006548003210186,0.8693314127248852,0.09183291856078199,0
7,1,656,1919,1,1,0,7,0,0,4,28,213,0.07708631869101126,0.00042749871977062483,0.8253310238067167,0.034584085955738066,0
10,0,1226,2454,0,0,0,4,0,0,1,134,53,0.033935454712561555,0.0146917109281256,0.9666468792277865,0.011661655552394524,0
9,1,3375,3296,0,0,0,7,1,1,0,147,52,0.019446708109428334,0.08216336706112504,0.8969099667763283,0.06936083521208147,0
530,1,12808,165,0,0,2,7,6,0,48,239,27,0.9188608766035926,0.6618113265204085,0.14065472116041675,0.6498860267183271,1
3,1,4406,3492,1,0,1,0,1,0,1,384,93,0.08749119459578175,0.06063947825526801,0.9079807159823375,0.051801840617207474,0
359,2,52262,407,1,0,0,9,4,0,17,310,19,0.8732625059878403,0.7234728898813307,0.20174494679876523,0.9861060621061231,1
95,2,37228,348,0,0,0,22,9,0,27,345,22,0.6753656105100878,0.7952449891877292,0.05271384305549947,0.5229409471162917,1
567,0,28187,197,1,8,2,5,6,0,22,258,32,0.9326447687810515,0.5872471463116644,0.3571223293295751,0.9695952830053959,1
114,2,16025,370,0,3,4,18,5,1,24,339,11,0.9428176550791797,0.7227466773513018,0.23882101265118358,0.7833679035671595,1
14,0,182,1826,0,2,0,5,1,1,0,243,211,0.022000139334947478,0.06356002351680941,0.9841652819008458,0.057279559180785256,0
18,0,1612,2910,1,2,0,8,0,1,1,434,503,0.094762440887685,0.02185291433752239,0.8227314055375312,0.07335382561900365,0
37,0,4617,557,1,2,1,2,1,0,4,234,444,0.03421339812724194,0.048070907301835754,0.914464252309783,0.014170629844226358,0
17,0,3676,1690,1,0,1,4,1,1,3,189,377,0.05764291924631171,0.005776750348369154,0.9253693416048759,0.016688479284517888,0
45,2,597,2407,1,2,1,1,1,0,3,166,348,0.011284948992637968,0.003559662224106386,0.9064227563962848,0.08785162863972618,0
7,0,1805,1041,1,0,1,4,0,1,4,165,223,0.051786179461663064,0.006339554747092991,0.813702554968725,0.0625941073879665,0
23,0,3833,2289,0,2,0,0,0,0,4,253,390,0.02461470084731663,0.029384311285980392,0.9957990863770871,0.02098138608357324,0
58,0,3764,2324,0,0,0,8,1,1,4,337,454,0.01592278225083974,0.053778744790647474,0.9461677104737848,0.0651105511883557,0
57,1,2203,2654,0,0,0,2,0,1,4,104,133,0.05310783866712191,0.004335985746601878,0.9608966334875261,0.06070325214866498,0
519,2,86729,228,1,1,1,13,3,0,25,284,33,0.5911388216021477,0.821659066851117,0.28484045801274854,0.8060606602817268,1
0,1,4955,2883,0,1,1,5,0,1,0,505,201,0.045784324034152474,0.06226265370900831,0.8231820888511773,0.09070560666400941,0
506,1,85314,213,1,8,2,21,9,1,40,500,43,0.6200788553581721,0.5624979208363272,0.003496388687904384,0.799273469728121,1
162,0,15593,308,0,0,3,28,2,1,15,397,46,0.8184384516443637,0.7401615918551998,0.37380066208476626,0.77885788758509,1
58,0,1711,3256,0,2,0,7,1,1,4,447,287,0.09786068342296789,0.07080741036951563,0.9781981853888089,0.07695132165131478,0
368,1,31058,208,0,9,0,15,2,1,10,491,45,0.5812376953418747,0.7489288948726983,0.3954811822016225,0.9406253791881571,1
50,1,1541,2985,0,1,1,6,0,0,1,296,151,0.0466797981733934,0.021325912167690298,0.9108818571579016,0.05889039177873506,0
238,1,39974,56,1,8,2,15,7,0,22,232,49,0.7400702541593693,0.5919961995297363,0.13918724293987927,0.5635497540039253,1
7,0,4338,2750,1,0,1,0,0,1,4,497,235,0.09717964314155138,0.0022149333266808014,0.852037395377845,0.060312737895679314,0
450,2,18222,175,1,9,2,11,7,1,16,234,18,0.7069147767088262,0.5761013472925773,0.2591410928703619,0.7690167195520876,1
16,2,1744,2140,0,2,0,6,0,1,4,99,227,0.05201972713663894,0.031693060580959866,0.9555409448668949,0.008282229535556162,0
155,0,43098,372,0,3,2,15,6,1,35,248,17,0.8407456168816814,0.8406630560440478,0.026782916283542547,0.6101637402739185,1
139,1,33509,54,0,8,0,21,5,0,13,491,14,0.8424589232729958,0.6021150957429098,0.3301246564157761,0.6164155968663276,1
50,0,3646,1235,1,1,1,8,0,1,2,367,402,0.0687293042803752,0.09970227319044243,0.9318572544128376,0.06623766534785473,0
